,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,neighborhood,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,foundation,bsmt_cond,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,totrms_abvgrd,functional,garage_type,garage_cond,paved_drive,wood_deck_sf,sale_type,saleprice,exter_qual_cond,overall_qual_cond,bsmt,heatingmod,kitchen_and_qual,fireplaces_and_qual,garage,porch_total,age
1794,50,RL,89.0,11792,Pave,None,Edwards,1950,VinylSd,VinylSd,None,0.0,CBlock,TA,792,328,0,1120,0.0,0.0,1,5,8,Detchd,Fa,P,0,WD ,64000,9,20,4464.0,1.512490683845176,2,0,2880.0,160,62
1795,120,RL,40.0,3876,Pave,None,Greens,1978,Wd Sdng,Plywood,None,0.0,CBlock,TA,1226,0,0,1226,1.0,0.0,1,4,8,Attchd,TA,Y,133,WD ,170000,12,40,25874.0,0.9074944103071056,4,3,8712.0,60,28
1796,60,RL,107.0,13891,Pave,None,NridgHt,2009,VinylSd,VinylSd,Stone,424.0,PConc,TA,1734,1088,0,2822,0.0,0.0,3,12,8,BuiltIn,TA,Y,52,New,582933,15,45,69360.0,1.512490683845176,5,4,18360.0,362,1
1797,30,RM,50.0,6000,Pave,None,OldTown,1980,MetalSd,MetalSd,None,0.0,BrkTil,TA,1103,0,0,1103,0.0,0.0,1,5,8,Detchd,TA,Y,166,WD ,110500,12,36,7015.0,1.2099925470761408,4,4,2640.0,120,81
1798,20,RL,80.0,8240,Pave,None,Edwards,1960,HdBoard,HdBoard,Stone,198.0,CBlock,TA,1179,0,0,1179,0.0,0.0,1,5,6,Attchd,TA,P,0,WD ,110000,9,36,7074.0,1.2099925470761408,3,0,11196.0,0,47
1799,20,RL,50.0,9405,Pave,None,Edwards,2008,VinylSd,VinylSd,None,0.0,CBlock,TA,698,0,0,698,0.0,1.0,1,4,8,None,None,Y,0,WD ,118000,15,45,4188.0,1.512490683845176,3,0,0.0,200,62
1800,60,RL,85.0,10625,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,292.0,PConc,TA,1006,1040,0,2046,1.0,0.0,2,8,8,BuiltIn,TA,Y,320,WD ,284000,12,35,9716.0,1.512490683845176,4,4,15678.0,62,5
1801,60,RL,70.0,9247,Pave,None,NAmes,1962,HdBoard,HdBoard,BrkFace,318.0,CBlock,TA,858,858,0,1716,0.0,0.0,1,8,8,Attchd,TA,Y,0,WD ,171000,9,36,5148.0,1.512490683845176,3,4,8820.0,204,46
1802,60,RL,96.0,10628,Pave,None,SawyerW,2004,VinylSd,VinylSd,None,0.0,PConc,TA,871,941,0,1812,0.0,0.0,2,8,8,BuiltIn,TA,Y,146,WD ,193000,12,35,26720.0,1.512490683845176,4,0,5736.0,91,5
1803,20,RL,0.0,11000,Pave,None,Mitchel,2003,Plywood,Plywood,None,0.0,PConc,TA,1178,0,0,1178,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,135000,9,30,6540.0,0.9074944103071056,3,0,3012.0,132,31
1804,70,RL,54.0,9399,Pave,None,Crawfor,1950,MetalSd,Stucco,None,0.0,BrkTil,TA,818,818,0,1636,0.0,0.0,1,7,8,Detchd,TA,N,0,WD ,167000,9,56,9816.0,0.9074944103071056,4,4,576.0,0,87
1805,20,RM,60.0,7200,Pave,Grvl,OldTown,1950,MetalSd,MetalSd,None,0.0,CBlock,TA,864,0,0,864,0.0,0.0,1,5,8,Detchd,TA,Y,0,COD,105000,9,20,3456.0,1.512490683845176,3,0,3168.0,115,56
1806,20,RL,78.0,10264,Pave,None,CollgCr,1999,VinylSd,VinylSd,BrkFace,183.0,PConc,TA,1588,0,0,1588,0.0,0.0,2,6,8,Attchd,TA,Y,158,WD ,214000,12,35,29978.0,1.512490683845176,4,0,5664.0,29,7
1807,60,RL,0.0,13215,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,112.0,PConc,TA,1426,488,0,1914,1.0,0.0,2,9,8,BuiltIn,TA,Y,168,WD ,279000,12,40,13348.0,1.512490683845176,4,3,13428.0,127,2
1808,80,RL,81.0,10530,Pave,None,NWAmes,2000,Plywood,Plywood,BrkFace,248.0,CBlock,Fa,1109,766,0,1875,0.0,0.0,3,8,8,Attchd,TA,Y,48,WD ,184500,9,36,5146.0,0.9074944103071056,4,3,5820.0,28,31
1809,50,RM,50.0,6000,Pave,None,OldTown,2002,MetalSd,MetalSd,None,0.0,CBlock,TA,679,504,0,1183,0.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,120000,12,21,4556.0,1.512490683845176,3,0,924.0,176,59
1810,60,RL,70.0,7703,Pave,None,SawyerW,1992,HdBoard,HdBoard,None,0.0,PConc,Gd,833,897,0,1730,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,171500,16,36,6268.0,1.512490683845176,4,0,6336.0,259,17
1811,160,FV,35.0,4251,Pave,Pave,Somerst,2007,MetalSd,MetalSd,None,0.0,PConc,TA,625,625,0,1250,0.0,0.0,2,5,8,Detchd,TA,Y,0,New,164700,12,35,5000.0,1.512490683845176,4,0,6336.0,54,1
1812,60,RL,88.0,12128,Pave,None,SawyerW,1989,HdBoard,HdBoard,BrkFace,232.0,CBlock,TA,1313,1246,0,2559,0.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,209000,12,24,7493.0,1.512490683845176,5,3,6072.0,413,17
1813,120,RM,0.0,3072,Pave,None,Blmngtn,2004,VinylSd,VinylSd,BrkFace,18.0,PConc,TA,1548,0,0,1548,1.0,0.0,2,7,8,Attchd,TA,Y,143,WD ,225000,12,35,13038.0,1.512490683845176,4,3,6984.0,20,2
1814,50,RL,58.0,8410,Pave,None,Edwards,1996,Wd Sdng,VinylSd,None,0.0,PConc,TA,658,526,0,1184,0.0,0.0,1,8,8,None,None,N,0,WD ,81000,6,15,3948.0,0.9074944103071056,3,0,0.0,151,96
1816,60,RL,0.0,14364,Pave,None,SawyerW,1989,Plywood,Plywood,BrkFace,128.0,CBlock,TA,1180,882,0,2062,1.0,0.0,2,7,8,Attchd,TA,Y,60,WD ,277000,12,35,26374.0,1.512490683845176,3,4,8172.0,209,19
1817,20,RL,70.0,8680,Pave,None,NAmes,1960,CemntBd,CmentBd,None,0.0,CBlock,TA,894,0,0,894,0.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,117600,9,35,5364.0,0.9074944103071056,3,0,936.0,0,47
1818,50,RL,80.0,9600,Pave,None,NAmes,2005,VinylSd,VinylSd,None,0.0,CBlock,TA,1112,556,0,1668,0.0,0.0,1,6,6,Attchd,TA,Y,0,WD ,140000,12,48,5256.0,1.512490683845176,3,0,813.0,0,59
1819,20,RL,91.0,11778,Pave,None,CollgCr,2008,VinylSd,VinylSd,Stone,402.0,PConc,TA,1766,0,0,1766,1.0,0.0,2,8,8,Attchd,TA,Y,216,New,395039,15,45,42153.0,1.512490683845176,5,8,23598.0,36,0
1821,20,RL,91.0,11024,Pave,None,SawyerW,2006,VinylSd,VinylSd,BrkFace,118.0,PConc,TA,1400,0,0,1400,0.0,0.0,2,6,8,Attchd,TA,Y,144,New,186800,12,35,33600.0,1.512490683845176,4,0,7344.0,55,1
1822,60,RL,0.0,8970,Pave,None,NAmes,1965,MetalSd,MetalSd,None,0.0,CBlock,TA,825,1315,0,2140,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,177500,12,30,5240.0,0.9074944103071056,3,3,9882.0,40,44
1823,30,RL,60.0,10800,Pave,Grvl,OldTown,2007,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,968,0,0,968,0.0,0.0,2,5,8,Detchd,Fa,Y,0,WD ,64500,9,24,3936.0,0.9074944103071056,3,0,432.0,0,80
1824,120,FV,25.0,4835,Pave,None,Somerst,2005,MetalSd,MetalSd,None,0.0,PConc,TA,1488,0,0,1488,1.0,0.0,2,6,8,Attchd,TA,Y,168,WD ,260000,12,35,32958.0,1.512490683845176,4,4,9108.0,50,6
1825,20,RL,53.0,3710,Pave,None,Blmngtn,2007,VinylSd,VinylSd,BrkFace,16.0,PConc,TA,1266,0,0,1266,0.0,0.0,2,6,8,Attchd,TA,Y,100,New,185485,12,35,30384.0,1.512490683845176,4,4,6984.0,16,0
1826,30,RM,51.0,6120,Pave,None,BrkSide,1993,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,875,0,0,875,1.0,0.0,1,5,8,Detchd,TA,Y,48,WD ,105000,9,35,4499.0,0.9074944103071056,3,0,360.0,0,78
1827,80,RL,80.0,9600,Pave,None,Veenker,1994,Plywood,Plywood,BrkFace,360.0,CBlock,TA,1094,761,0,1855,0.0,0.0,2,7,8,Attchd,TA,Y,113,WD ,187000,16,42,3168.0,1.512490683845176,3,3,6144.0,100,31
1828,20,RL,91.0,14145,Pave,None,NWAmes,1998,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,1621,0,0,1621,1.0,0.0,2,8,8,Attchd,TA,Y,108,WD ,202500,12,49,18689.0,1.512490683845176,4,0,5280.0,45,22
1829,20,RL,70.0,9926,Pave,None,NridgHt,2006,VinylSd,VinylSd,BrkFace,210.0,PConc,TA,1614,0,0,1614,1.0,0.0,2,7,8,Attchd,TA,Y,100,WD ,245700,12,35,23468.0,1.512490683845176,4,0,15804.0,38,2
1830,160,RL,50.0,8012,Pave,None,SawyerW,1980,Plywood,Plywood,None,0.0,CBlock,TA,630,636,0,1266,0.0,0.0,1,5,8,Attchd,TA,Y,340,WD ,128000,9,30,3780.0,1.512490683845176,3,6,1698.0,0,27
1831,60,RL,80.0,10240,Pave,None,NridgHt,2005,VinylSd,VinylSd,BrkFace,178.0,PConc,TA,1038,1060,0,2098,0.0,0.0,2,8,8,Attchd,TA,Y,192,WD ,275500,12,40,16480.0,1.2099925470761408,5,4,15804.0,52,1
1832,60,RL,0.0,10762,Pave,None,Gilbert,1999,VinylSd,VinylSd,None,344.0,PConc,TA,1005,978,0,1983,0.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,225000,12,35,9212.0,1.512490683845176,4,3,8820.0,0,10
1833,80,RL,80.0,8000,Pave,None,NAmes,1959,BrkFace,Plywood,None,0.0,CBlock,TA,1183,0,0,1183,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,138000,9,25,9219.0,0.9074944103071056,3,0,1728.0,0,50
1834,160,RM,21.0,1680,Pave,None,BrDale,1971,HdBoard,ImStucc,BrkFace,381.0,CBlock,TA,525,567,0,1092,0.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,88000,9,30,3150.0,0.9074944103071056,3,0,792.0,0,39
1835,60,RL,105.0,13693,Pave,None,NridgHt,2006,VinylSd,VinylSd,BrkFace,772.0,PConc,TA,2069,574,0,2643,0.0,0.0,2,9,8,BuiltIn,TA,Y,414,WD ,380000,15,45,51672.0,1.512490683845176,5,4,18738.0,84,1
1836,20,FV,85.0,10625,Pave,None,Somerst,2007,VinylSd,VinylSd,BrkFace,292.0,PConc,TA,1660,0,0,1660,0.0,0.0,2,7,8,Attchd,TA,Y,133,WD ,256000,12,40,39840.0,1.512490683845176,4,4,17820.0,120,1
1837,20,RL,60.0,7200,Pave,None,NAmes,2000,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,900,0,0,900,0.0,1.0,1,5,8,Detchd,TA,Y,222,WD ,134800,9,35,8874.0,0.9074944103071056,4,0,3456.0,32,59
1838,160,RM,24.0,1612,Pave,None,Blueste,1980,MetalSd,MetalSd,None,0.0,CBlock,TA,561,668,0,1229,0.0,0.0,1,5,8,Attchd,TA,Y,154,WD ,121000,9,36,4488.0,0.9074944103071056,3,3,8316.0,0,29
1839,60,FV,84.0,10207,Pave,None,Somerst,2007,VinylSd,VinylSd,None,0.0,PConc,TA,874,887,0,1761,0.0,0.0,3,7,8,Attchd,TA,Y,144,New,227875,12,42,6992.0,1.512490683845176,4,0,10404.0,105,0
1840,20,RL,64.0,10475,Pave,None,CollgCr,2008,VinylSd,VinylSd,Stone,72.0,PConc,TA,1694,0,0,1694,0.0,0.0,2,7,8,Attchd,TA,Y,160,WD ,245350,12,40,40656.0,1.512490683845176,4,0,13968.0,33,2
1841,90,RM,33.0,5976,Pave,None,OldTown,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,624,624,0,1248,0.0,0.0,2,8,8,None,None,N,0,WD ,93500,9,35,3744.0,1.2099925470761408,6,0,0.0,130,86
1842,30,RL,85.0,10625,Pave,None,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,835,0,0,835,0.0,0.0,1,5,8,Basment,TA,Y,0,COD,83000,9,25,2964.0,0.6049962735380704,3,0,732.0,0,90
1843,60,RL,0.0,53107,Pave,None,ClearCr,1992,HdBoard,HdBoard,None,0.0,PConc,TA,1079,874,0,1953,1.0,0.0,2,9,8,Attchd,TA,Y,216,WD ,240000,12,30,32010.0,1.512490683845176,4,4,9018.0,231,15
1844,45,RM,40.0,5680,Pave,Grvl,OldTown,1950,AsbShng,AsbShng,None,0.0,CBlock,TA,933,240,0,1173,0.0,0.0,2,7,8,Detchd,Fa,Y,0,WD ,113000,9,20,3552.0,0.9074944103071056,3,0,720.0,25,106
1845,20,RL,66.0,12400,Pave,None,NAmes,1998,Wd Sdng,Wd Sdng,BrkFace,176.0,CBlock,Fa,1215,0,0,1215,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,155000,9,42,7290.0,0.9074944103071056,3,0,891.0,234,51
1846,20,RL,65.0,6768,Pave,None,Sawyer,1996,HdBoard,HdBoard,None,0.0,CBlock,TA,912,0,0,912,1.0,1.0,1,5,8,Detchd,TA,Y,168,WD ,142000,12,48,10944.0,1.2099925470761408,4,0,864.0,0,47
1847,45,RM,50.0,6000,Pave,None,BrkSide,2004,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,904,0,0,904,0.0,0.0,1,4,8,Detchd,TA,Y,0,WD ,119000,12,42,5304.0,1.2099925470761408,3,0,540.0,0,83
1848,50,RL,75.0,12508,Pave,None,Mitchel,1985,VinylSd,VinylSd,None,0.0,CBlock,TA,983,767,0,1750,1.0,0.0,2,7,5,Attchd,TA,Y,245,WD ,160000,9,42,13748.0,1.512490683845176,3,0,1269.0,0,68
1849,60,RL,62.0,7415,Pave,None,Gilbert,2004,VinylSd,VinylSd,None,0.0,PConc,TA,864,729,0,1593,1.0,0.0,2,8,8,Attchd,TA,Y,100,WD ,193000,9,30,7311.0,1.512490683845176,3,3,7164.0,75,4
1850,60,RL,88.0,11762,Pave,None,NoRidge,1993,VinylSd,VinylSd,BrkFace,309.0,PConc,TA,1105,1097,0,2202,1.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,263000,12,40,11385.0,1.512490683845176,4,3,6204.0,209,15
1851,20,RL,65.0,8767,Pave,None,CollgCr,2005,VinylSd,VinylSd,None,0.0,PConc,TA,1310,0,0,1310,0.0,0.0,2,6,8,Attchd,TA,Y,0,New,164990,12,35,31296.0,1.512490683845176,4,4,7200.0,0,1
1852,20,RL,60.0,8190,Pave,None,Edwards,1954,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,948,0,0,948,1.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,119000,9,24,5688.0,1.512490683845176,3,3,840.0,36,53
1853,20,FV,75.0,7500,Pave,None,Somerst,2007,VinylSd,VinylSd,Stone,238.0,PConc,TA,1448,0,0,1448,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,238500,12,40,11024.0,1.512490683845176,4,4,8304.0,140,3
1854,20,RL,62.0,70761,Pave,None,ClearCr,1975,Plywood,Plywood,None,0.0,CBlock,TA,1533,0,0,1533,1.0,0.0,2,5,8,Attchd,TA,Y,200,WD ,280000,9,35,41851.0,0.9074944103071056,4,6,3456.0,54,31
1855,120,FV,32.0,3784,Pave,Pave,Somerst,2007,VinylSd,VinylSd,Stone,36.0,PConc,TA,1565,0,0,1565,1.0,0.0,2,5,8,Attchd,TA,Y,0,New,193800,12,40,12208.0,1.512490683845176,4,0,8568.0,120,1
1856,120,RM,44.0,4224,Pave,None,MeadowV,1976,CemntBd,CmentBd,None,0.0,PConc,TA,1060,0,0,1060,1.0,0.0,1,6,8,Attchd,TA,Y,100,WD ,129900,9,35,10000.0,0.9074944103071056,3,3,3432.0,110,31
1857,20,RL,57.0,9245,Pave,None,CollgCr,1995,VinylSd,VinylSd,None,0.0,PConc,TA,990,0,0,990,0.0,1.0,1,5,8,Detchd,TA,Y,0,WD ,145000,9,25,9292.0,1.512490683845176,3,0,4032.0,0,14
1858,20,RL,0.0,14781,Pave,None,CollgCr,2002,VinylSd,VinylSd,BrkFace,178.0,PConc,TA,1787,0,0,1787,0.0,0.0,2,7,8,Attchd,TA,Y,198,WD ,275000,12,40,56096.0,1.512490683845176,4,3,13464.0,150,5
1859,90,RL,60.0,8544,Pave,None,NAmes,1950,BrkFace,Stone,None,0.0,Slab,None,1040,0,0,1040,0.0,0.0,2,6,8,Detchd,Fa,Y,0,WD ,81400,9,12,0.0,0.25664302916761955,6,0,2400.0,0,56
1860,20,RL,62.0,7440,Pave,None,Edwards,1954,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,1089,0,0,1089,1.0,0.0,1,5,8,Detchd,TA,P,328,WD ,125000,9,30,8712.0,0.7548348847180488,3,4,1512.0,0,55
1861,30,RM,62.0,7404,Pave,None,OldTown,1950,MetalSd,MetalSd,None,0.0,BrkTil,TA,861,0,0,861,0.0,0.0,1,5,8,Detchd,TA,N,0,Oth,80000,9,24,3444.0,0.9074944103071056,3,0,1728.0,0,89
1862,30,RL,67.0,4853,Pave,None,SWISU,1999,MetalSd,VinylSd,BrkFace,203.0,BrkTil,TA,1296,0,0,1296,0.0,0.0,2,5,8,Detchd,TA,Y,0,WD ,104000,9,30,12885.0,0.6049962735380704,2,4,780.0,0,86
1863,20,RL,59.0,10593,Pave,None,NoRidge,1996,VinylSd,VinylSd,BrkFace,338.0,PConc,TA,1720,0,0,1720,1.0,0.0,2,7,8,Attchd,TA,Y,240,WD ,260400,12,35,15598.0,1.512490683845176,4,3,9486.0,56,14
1864,60,RL,78.0,12090,Pave,None,NWAmes,2003,MetalSd,MetalSd,BrkFace,306.0,CBlock,TA,725,754,0,1479,0.0,0.0,2,6,8,Attchd,TA,Y,167,WD ,176000,12,49,6121.0,1.512490683845176,4,3,5808.0,72,26
1865,20,RL,0.0,11677,Pave,None,Sawyer,1966,HdBoard,HdBoard,BrkFace,442.0,CBlock,TA,1040,0,0,1040,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,123000,9,20,13421.0,0.9074944103071056,3,0,1584.0,90,41
1866,60,RL,0.0,11000,Pave,None,NoRidge,2000,VinylSd,VinylSd,BrkFace,295.0,PConc,TA,1533,639,0,2172,0.0,0.0,2,8,8,BuiltIn,TA,Y,162,WD ,291000,12,45,30380.0,1.512490683845176,5,3,12366.0,153,8
1867,20,RL,50.0,8000,Pave,None,NAmes,2002,VinylSd,VinylSd,None,0.0,CBlock,TA,972,0,0,972,1.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,132000,12,36,7192.0,1.512490683845176,3,4,720.0,0,61
1868,60,RL,51.0,8029,Pave,None,Gilbert,2005,VinylSd,VinylSd,None,0.0,PConc,TA,728,728,0,1456,0.0,0.0,2,8,8,Attchd,TA,Y,100,WD ,176000,9,30,5824.0,1.512490683845176,4,0,7200.0,24,3
1869,20,RL,0.0,13495,Pave,None,NAmes,1956,Wd Sdng,Wd Sdng,BrkFace,70.0,CBlock,TA,1728,0,0,1728,1.0,0.0,2,7,7,Detchd,TA,Y,0,WD ,177625,12,30,6712.0,0.6049962735380704,3,4,3456.0,99,53
1870,50,RL,60.0,9738,Pave,None,Edwards,1950,AsbShng,AsbShng,None,0.0,BrkTil,TA,949,272,0,1221,1.0,0.0,1,7,8,Attchd,TA,Y,0,WD ,104900,12,35,5096.0,1.2099925470761408,3,0,1176.0,0,82
1871,60,RL,68.0,9272,Pave,None,CollgCr,1999,VinylSd,VinylSd,None,0.0,PConc,TA,856,893,0,1749,0.0,0.0,2,7,8,Attchd,TA,Y,140,WD ,196000,12,35,7736.0,1.512490683845176,4,0,6180.0,85,7
1872,120,RL,48.0,7841,Pave,None,NridgHt,2005,MetalSd,MetalSd,BrkFace,394.0,PConc,TA,1577,0,0,1577,1.0,0.0,2,6,8,Attchd,TA,Y,203,WD ,280000,15,45,16618.0,1.512490683845176,5,4,6768.0,39,2
1873,80,RL,0.0,8530,Pave,None,Gilbert,1996,HdBoard,HdBoard,BrkFace,22.0,PConc,TA,804,670,0,1474,0.0,0.0,2,7,8,BuiltIn,TA,Y,120,WD ,168500,9,35,3072.0,1.2099925470761408,3,3,7200.0,72,14
1874,60,RL,0.0,13041,Pave,None,Gilbert,1995,HdBoard,HdBoard,None,0.0,PConc,TA,781,890,0,1671,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,170000,9,30,6248.0,1.2099925470761408,3,3,7614.0,84,11
1875,20,RL,200.0,43500,Pave,None,Mitchel,1953,MetalSd,MetalSd,None,0.0,CBlock,None,2034,0,0,2034,0.0,0.0,1,9,7,2Types,TA,N,483,WD ,130000,9,15,0.0,1.512490683845176,3,0,24984.0,266,54
1876,50,RM,52.0,6240,Pave,None,BrkSide,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,1245,764,0,2009,0.0,0.0,2,7,6,Detchd,TA,Y,0,WD ,150000,9,35,10008.0,0.9074944103071056,3,4,2400.0,20,69
1877,20,RL,95.0,13015,Pave,None,CollgCr,1996,VinylSd,VinylSd,None,0.0,PConc,TA,1100,0,0,1100,0.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,145000,12,30,8800.0,1.512490683845176,3,0,5544.0,0,10
1878,90,RL,63.0,9297,Pave,None,Mitchel,1976,Plywood,Plywood,None,0.0,CBlock,TA,1728,0,0,1728,2.0,0.0,2,8,8,Detchd,TA,Y,0,WD ,188000,9,25,13580.0,0.9074944103071056,6,0,3360.0,0,30
1879,60,RL,57.0,8773,Pave,None,Gilbert,1997,VinylSd,VinylSd,None,0.0,PConc,TA,916,684,0,1600,0.0,0.0,2,7,8,Attchd,TA,Y,100,WD ,169000,9,30,21984.0,1.2099925470761408,3,3,8280.0,38,10
1880,20,RL,74.0,8536,Pave,None,Edwards,2007,VinylSd,VinylSd,None,0.0,PConc,TA,1125,0,0,1125,0.0,0.0,1,5,8,Attchd,TA,Y,80,New,155000,9,25,9000.0,1.2099925470761408,3,0,2580.0,64,1
1881,120,FV,59.0,4282,Pave,Pave,Somerst,2004,MetalSd,MetalSd,None,0.0,PConc,TA,1391,0,0,1391,0.0,0.0,2,5,8,Attchd,TA,Y,156,WD ,196000,12,35,22224.0,1.512490683845176,4,0,6360.0,158,4
1882,60,RL,0.0,8740,Pave,None,Gilbert,2002,VinylSd,VinylSd,None,0.0,PConc,TA,864,1131,0,1995,0.0,0.0,2,8,8,BuiltIn,TA,Y,264,WD ,219500,12,35,7980.0,1.512490683845176,4,4,7830.0,48,5
1883,60,RL,65.0,10237,Pave,None,Gilbert,2006,VinylSd,VinylSd,None,0.0,PConc,TA,728,728,0,1456,0.0,0.0,2,8,8,Attchd,TA,Y,0,New,170440,12,30,5824.0,1.512490683845176,4,4,7020.0,24,1
1884,60,RL,75.0,7950,Pave,None,Edwards,1977,HdBoard,Plywood,BrkFace,140.0,CBlock,TA,698,728,0,1426,0.0,0.0,1,6,8,Attchd,TA,Y,252,WD ,159500,9,36,4675.0,0.9074944103071056,3,0,7920.0,0,32
1886,20,RL,80.0,10400,Pave,None,NWAmes,1970,Plywood,Plywood,BrkFace,288.0,PConc,TA,1682,0,0,1682,0.0,0.0,2,7,8,Attchd,TA,Y,98,WD ,174000,9,42,7824.0,1.2099925470761408,3,4,3180.0,0,38
1887,20,RL,85.0,10628,Pave,None,NAmes,1970,Plywood,Plywood,None,0.0,CBlock,Gd,1277,0,0,1277,1.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,167000,12,35,25980.0,0.9074944103071056,3,1,3156.0,176,37
1888,160,RL,24.0,2280,Pave,None,NPkVill,1976,Plywood,Brk Cmn,None,0.0,CBlock,TA,855,601,0,1456,0.0,0.0,2,7,8,Attchd,TA,Y,87,WD ,148500,9,36,7406.0,0.9074944103071056,3,3,2640.0,0,33
1889,90,RL,64.0,7018,Pave,None,SawyerW,1979,HdBoard,HdBoard,None,0.0,Slab,None,1114,1114,0,2228,0.0,0.0,2,8,8,Detchd,TA,Y,73,WD ,147983,9,25,0.0,0.9074944103071056,6,0,4320.0,0,30
1890,160,RL,75.0,10762,Pave,None,SawyerW,1980,Plywood,Plywood,None,0.0,CBlock,TA,626,591,0,1217,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,120000,9,36,5008.0,0.9074944103071056,3,3,1728.0,28,29
1891,20,RL,60.0,7024,Pave,None,Edwards,2006,VinylSd,VinylSd,None,0.0,PConc,Gd,1090,0,0,1090,1.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,157000,9,25,10900.0,1.2099925470761408,3,0,8100.0,49,2
1892,50,RL,50.0,7585,Pave,None,Edwards,1950,MetalSd,MetalSd,None,0.0,CBlock,Fa,1002,454,0,1456,1.0,1.0,1,7,8,Detchd,TA,P,0,WD ,91500,9,15,6480.0,0.6049962735380704,3,3,840.0,0,58
1893,30,RL,67.0,8777,Pave,None,Edwards,1950,MetalSd,Wd Sdng,None,0.0,CBlock,TA,796,0,0,796,0.0,0.0,1,4,8,None,None,P,328,WD ,85000,9,35,3184.0,1.2099925470761408,3,0,0.0,0,98
1894,20,RL,70.0,9170,Pave,None,Edwards,1965,MetalSd,MetalSd,None,0.0,CBlock,TA,1214,0,0,1214,1.0,0.0,1,6,8,Detchd,Fa,Y,0,WD ,140000,9,35,8968.0,1.512490683845176,3,0,1844.0,0,42
1895,20,RL,66.0,7742,Pave,None,Sawyer,1966,HdBoard,HdBoard,None,0.0,CBlock,TA,955,0,0,955,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,127000,9,35,6493.0,1.512490683845176,3,0,1158.0,0,41
1896,60,FV,64.0,8791,Pave,None,Somerst,2003,VinylSd,VinylSd,None,0.0,PConc,TA,864,864,0,1728,0.0,0.0,2,7,8,Attchd,TA,Y,216,WD ,207500,12,30,6409.0,1.512490683845176,4,0,8076.0,56,5
1897,75,RL,60.0,19800,Pave,None,Edwards,1990,BrkFace,Wd Sdng,None,0.0,BrkTil,TA,1836,1836,0,3672,0.0,0.0,3,7,8,Detchd,TA,Y,684,WD ,415000,9,48,11016.0,1.2099925470761408,4,8,5016.0,80,71
1898,20,RL,90.0,13339,Pave,None,Crawfor,1960,HdBoard,Plywood,Stone,132.0,CBlock,TA,1561,0,0,1561,1.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,193000,9,36,10176.0,0.9074944103071056,3,4,8334.0,268,49
1899,60,RL,65.0,8125,Pave,None,Gilbert,1995,HdBoard,HdBoard,None,0.0,PConc,TA,702,779,0,1481,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,174000,9,30,5616.0,1.2099925470761408,3,3,6174.0,36,15
1900,60,RL,78.0,11419,Pave,None,NAmes,1999,WdShing,Wd Shng,None,0.0,CBlock,TA,801,726,0,1527,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,152500,9,49,7689.0,1.512490683845176,3,4,2460.0,0,61
1901,60,RL,72.0,7226,Pave,None,CollgCr,2003,VinylSd,VinylSd,None,0.0,PConc,TA,798,842,0,1640,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,183000,12,35,6384.0,1.512490683845176,4,0,7140.0,45,5
